trip_data_medallion,trip_data_pickup_datetime,trip_data_dropoff_datetime,trip_data_passenger_count,trip_data_trip_time_in_secs,trip_data_trip_distance,trip_data_pickup_longitude,trip_data_pickup_latitude,trip_data_dropoff_longitude,trip_data_dropoff_latitude,trip_fare_fare_amount,trip_fare_payment_type,trip_fare_surcharge,trip_fare_mta_tax,trip_fare_tip_amount,trip_fare_tolls_amount,trip_fare_total_amount
E787F1A56FE4D512C65454A82CAB9CB9,2013-12-09 11:25:00,2013-12-09 11:31:00,1,360,.40,-73.957603,40.769516,-73.953369,40.766808,5.5,CSH,0,0.5,0,0,6
F21C6549ECA3262260EC647232E3AD22,2013-12-15 22:53:00,2013-12-15 22:55:00,2,120,.36,-73.956543,40.775612,-73.979462,40.761383,3.5,CSH,0.5,0.5,0,0,4.5
3A5DD80AAB4A71574A9CDB189127DD8E,2013-12-10 07:35:00,2013-12-10 07:42:00,2,420,2.60,-73.963737,40.757778,-73.975395,40.735531,9.5,CRD,0,0.5,1.9,0,11.9
870FC98B9A4531B9A906FE46D2324606,2013-12-10 07:15:00,2013-12-10 07:25:00,1,600,1.33,-73.966087,40.761246,-73.981987,40.756355,8,CSH,0,0.5,0,0,8.5
4C7C3CC0647407A433EA713ECDC2F196,2013-12-15 21:39:00,2013-12-15 21:52:00,5,780,3.45,-74.002892,40.733391,-73.959732,40.710789,13.5,CRD,0.5,0.5,2.8,0,17.3
019AFB33C3153481B058E243DED1E570,2013-12-15 18:25:00,2013-12-15 18:44:00,2,1140,8.61,-74.008766,40.719673,-73.957985,40.773396,26.5,CRD,0,0.5,2,0,29
64A5A535D5902D388621CD2C7CC16697,2013-12-09 22:32:00,2013-12-09 22:40:00,2,480,1.66,-74.002502,40.72657,-73.983162,40.731678,8,CSH,0.5,0.5,0,0,9
73A0C178888FDAB55F59FE1A1E640373,2013-12-15 23:59:00,2013-12-16 00:26:00,5,1620,18.23,-73.790031,40.646622,-74.005501,40.725594,52,CRD,0,0.5,10.4,0,62.9
D74DB866328D93B6996EB38FF2286DCD,2013-12-09 13:58:00,2013-12-09 14:09:00,1,660,2.02,-73.958153,40.783073,-73.981316,40.77441,10,CSH,0,0.5,0,0,10.5
190AFA20F0CD4BA7FD801897556DF728,2013-12-12 07:39:00,2013-12-12 07:48:00,1,540,1.20,-73.989365,40.755936,-73.974495,40.758591,7.5,CSH,0,0.5,0,0,8
1AF6EC34D575B9CBBCACBA20A87E5CF3,2013-12-09 09:22:00,2013-12-09 09:37:00,1,900,1.04,-74.00119,40.731316,-73.990372,40.741062,10.5,CRD,0,0.5,2.1,0,13.1
F041A9070DB4ABFE5AA4E376EC6F85E3,2013-12-10 21:59:00,2013-12-10 22:18:00,1,1140,4.50,-73.988853,40.758759,-73.987,40.718327,17.5,CRD,0.5,0.5,4.5,0,23
47BC597106ED8E7FD467C30ECDFDC80C,2013-12-09 09:12:00,2013-12-09 09:24:00,1,720,1.91,-73.918228,40.74295,-73.884956,40.749668,9.5,CSH,0,0.5,0,0,10
0EF752B6FE3E3F233C30C072D5EA8FD1,2013-12-09 17:49:00,2013-12-09 17:52:00,1,180,.67,-74.002281,40.714901,-74.010056,40.712502,4.5,CSH,1,0.5,0,0,6
A23161E8326DBA38486470DDFEED8D01,2013-12-09 14:28:00,2013-12-09 14:34:00,3,360,1.32,-73.974709,40.762218,-73.985481,40.746964,6.5,CRD,0,0.5,1.3,0,8.3
F4C5336906DDE1C0150D2C4EDA5BAD0D,2013-12-09 14:21:00,2013-12-09 14:31:00,3,600,2.15,-73.982048,40.750774,-74.004051,40.731503,9.5,CSH,0,0.5,0,0,10
DA1DB7BE74F5FC5E9F5181A562DC312E,2013-12-09 10:21:00,2013-12-09 10:28:00,4,420,1.06,-73.990997,40.734894,-74.007584,40.740868,7,CRD,0,0.5,1.4,0,8.9
203FC0B723923359CB4D147FC68F7F0A,2013-12-11 20:33:00,2013-12-11 21:02:00,1,1740,5.33,-73.956459,40.780151,-73.948822,40.836468,20.5,CRD,0.5,0.5,3.5,0,25
EF9C8C5CBDC67FFF33367714161530ED,2013-12-09 22:30:00,2013-12-09 22:39:00,6,540,3.05,-73.991394,40.729496,-73.975807,40.764511,11,CSH,0.5,0.5,0,0,12
CEBDF09A60BF166DF41F860742D4D4E1,2013-12-15 14:12:00,2013-12-15 14:21:00,1,540,2.01,-74.005173,40.718876,-73.989044,40.736439,9.5,CRD,0,0.5,1.9,0,11.9
72207D6D9714A63A4A5F7D61B6B3F79B,2013-12-09 04:16:00,2013-12-09 04:28:00,6,720,4.58,-73.982559,40.762959,-74.017616,40.707932,14.5,CSH,0.5,0.5,0,0,15.5
CEA0203EC94225EA2B05224F7C875FF1,2013-12-10 11:42:00,2013-12-10 12:01:00,1,1140,4.68,-73.955894,40.765266,-73.99926,40.738346,17.5,CRD,0,0.5,3.5,0,21.5
882233B17869F4783553022A7DBEF670,2013-12-12 22:35:00,2013-12-12 22:46:00,6,660,1.25,-73.969521,40.753971,-73.989288,40.759827,8.5,CRD,0.5,0.5,1.8,0,11.3
473D1C6B39C5BDD8BAE1E4822DDB4E84,2013-12-09 14:35:00,2013-12-09 14:59:00,1,1440,3.54,-73.993065,40.733593,-73.961739,40.774406,17.5,CRD,0,0.5,1.5,0,19.5
8D862648A42EEF08D29AD669EFB562E7,2013-12-09 06:59:00,2013-12-09 07:04:00,1,300,1.04,-73.978996,40.74728,-73.975632,40.758438,5.5,CRD,0,0.5,1.1,0,7.1
B2F20B7747C2A32021BD7B3C0D82409B,2013-12-09 13:08:00,2013-12-09 13:19:00,1,660,1.97,-73.998573,40.760674,-73.984093,40.743492,9.5,UNK,0,0.5,0.95,0,10.95
D45DCD8D59D2C02E5630FAC6BF9B9F96,2013-12-10 19:23:00,2013-12-10 19:33:00,5,600,2.07,-73.971443,40.765995,-73.970352,40.78664,9,CSH,1,0.5,0,0,10.5
A1F57C8D764D70CD18D2C0F2A98A6D0D,2013-12-09 06:43:00,2013-12-09 06:47:00,2,240,.65,-73.978035,40.757179,-73.974739,40.763161,4.5,CSH,0,0.5,0,0,5
F57801BD0CC97A7C1E8EFFF26AC18213,2013-12-12 09:37:00,2013-12-12 09:40:00,1,180,.45,-73.990089,40.756577,-73.986412,40.761803,4,CRD,0,0.5,1,0,5.5
7A786DEAECF59A0905379713DE18AB85,2013-12-09 14:01:00,2013-12-09 14:11:00,5,600,2.20,-73.986214,40.743279,-74.007683,40.725307,9.5,CSH,0,0.5,0,0,10
055431BCEB77AE6040AA0A327ACC6FB6,2013-12-10 12:34:00,2013-12-10 12:43:00,2,540,2.36,-73.981483,40.778748,-73.964012,40.807793,9,CRD,0,0.5,2.25,0,11.75
9A2AE03736F33FAA33366DAE50DDE253,2013-12-09 23:11:00,2013-12-09 23:31:00,1,1200,7.73,-74.00956,40.706295,-73.960541,40.778503,23.5,CRD,0.5,0.5,4.8,0,29.3
3F28C8A6D7D660D90AD99C7A49AFEC89,2013-12-09 12:04:00,2013-12-09 12:17:00,1,780,1.13,-73.986343,40.74028,-73.980408,40.753666,9,CRD,0,0.5,2,0,11.5
B65ECEC404246E0A0370540B5FE24AAB,2013-12-09 22:22:00,2013-12-09 22:25:00,1,180,.40,-73.975449,40.747391,-73.974159,40.744682,4,CSH,0.5,0.5,0,0,5
7547148BA2643D91AB617BEAAD610930,2013-12-10 20:52:00,2013-12-10 20:58:00,1,360,1.09,-73.97467,40.746407,-73.986542,40.740295,6,CRD,0.5,0.5,1,0,8
CD2922BF699978BB6DEBD8524FD6CD2A,2013-12-14 10:49:00,2013-12-14 11:03:00,2,840,2.73,-73.970604,40.796589,-73.973412,40.76527,11.5,CRD,0,0.5,2,0,14
AC046A6FB6513E1D21F1785958C70F1E,2013-12-09 10:13:00,2013-12-09 10:21:00,1,480,2.34,-73.983139,40.780201,-74.004135,40.752869,9,CRD,0,0.5,1.8,0,11.3
25C8A610A492CB515974C2EA5D47ABD8,2013-12-10 11:34:00,2013-12-10 12:09:00,5,2100,14.07,-73.991798,40.750408,-73.909172,40.913544,43.5,CSH,0,0.5,0,2.44,46.44
76AC5C0F44D07BA5A2291F19E730B0B9,2013-12-09 16:17:00,2013-12-09 16:22:00,2,300,1.12,-73.9673,40.793335,-73.974434,40.779808,6,CRD,1,0.5,1.75,0,9.25
DE73F495FD58E285D0DD3FD2D588294F,2013-12-12 16:27:00,2013-12-12 16:43:00,1,960,1.06,-73.997375,40.746662,-73.987724,40.760113,10.5,CSH,1,0.5,0,0,12
1E4F223A103DF1EC0335E26FC90B8069,2013-12-10 15:17:00,2013-12-10 15:41:00,1,1440,8.31,-73.885452,40.773132,-73.985565,40.755482,27.5,CRD,0,0.5,6.57,5.33,39.9
C9399F6FDCE64A44844ACEB3287765F1,2013-12-10 14:54:00,2013-12-10 15:01:00,1,420,1.05,-73.994392,40.734749,-73.998581,40.722851,6.5,CRD,0,0.5,1.3,0,8.3
02E2C0811C4F79D7BFEFEF7F946AB5B0,2013-12-09 20:37:00,2013-12-09 20:56:00,1,1140,5.85,-74.01226,40.708008,-73.983322,40.766788,20.5,CRD,0.5,0.5,4.2,0,25.7
B693E4AFBBFE4E9E613F88AB2B052C72,2013-12-09 06:40:00,2013-12-09 06:56:00,2,960,2.75,-73.953575,40.766926,-73.987656,40.758003,13,CRD,0,0.5,2.6,0,16.1
CC5ADC213C6FACE15AF38652198AE8D2,2013-12-12 20:30:00,2013-12-12 20:35:00,4,300,1.12,-73.997978,40.735912,-73.991646,40.749062,5.5,CRD,0.5,0.5,1.8,0,8.3
E5C4E648BEFADFF31B1A037E40E4AC44,2013-12-10 13:39:00,2013-12-10 14:17:00,1,2280,11.80,-73.870911,40.773762,-73.995697,40.764637,38.5,CRD,0,0.5,8.77,5.33,53.1
925FA366147A4BD6C770BDDA3E3EB623,2013-12-13 21:37:00,2013-12-13 22:03:00,1,1560,2.68,-73.968826,40.758484,-73.984505,40.742466,17,CRD,0.5,0.5,3.5,0,21.5
D08681BDEC767CABA415583497497EDD,2013-12-10 08:17:00,2013-12-10 08:26:00,1,540,1.08,-73.974419,40.736778,-73.969147,40.749474,7.5,CSH,0,0.5,0,0,8
FC33D28148829383E2501520F7FDBF00,2013-12-09 01:49:00,2013-12-09 02:10:00,6,1260,9.67,-73.988922,40.73497,-73.960098,40.637127,28.5,CRD,0.5,0.5,4,0,33.5
707D32FAACDB2DF461BC3EB77F836AAC,2013-12-10 13:16:00,2013-12-10 13:21:00,1,300,1.39,-73.974693,40.777939,-73.958092,40.780594,6.5,CRD,0,0.5,1.3,0,8.3
4C265FE80D14853CEB1D2B989497964D,2013-12-10 13:32:00,2013-12-10 13:52:00,1,1200,3.07,-73.975792,40.757854,-74.005234,40.728943,14.5,CRD,0,0.5,2.9,0,17.9
4BEBC6BDE13F04FF079878114158D223,2013-12-09 18:07:00,2013-12-09 18:23:00,1,960,1.45,-73.982445,40.776146,-73.969559,40.761204,10.5,CRD,1,0.5,1.5,0,13.5
61D1F3B8FAF80EA035086A0D5C31F8BA,2013-12-13 21:28:00,2013-12-13 21:34:00,2,360,2.23,-73.954674,40.777828,-73.938492,40.804871,8,CSH,0.5,0.5,0,0,9
AE58C588FEA9BB3246D92A5243362CF7,2013-12-14 19:34:00,2013-12-14 19:51:00,1,1020,1.23,-73.990242,40.756363,-73.972527,40.753471,11,CSH,0,0.5,0,0,11.5
00A49907F0F143BD43111FEA38F43DFC,2013-12-10 07:41:00,2013-12-10 07:55:00,1,840,1.78,-73.974976,40.751968,-73.956444,40.763866,10.5,CRD,0,0.5,1,0,12
E15B018104182FAD301CFA1CD0B9C4EE,2013-12-09 02:00:00,2013-12-09 02:07:00,1,420,1.20,-73.923538,40.743576,-73.919495,40.755646,7,CSH,0.5,0.5,0,0,8
02E5A4136FD0A775A023A005A4EABC62,2013-12-09 18:14:00,2013-12-09 18:25:00,2,660,1.76,-73.968994,40.763885,-73.979118,40.779961,9.5,CRD,1,0.5,2.1,0,13.1
8631F8C6F71CEC4B0EC9A7A6422AD9D7,2013-12-10 20:50:00,2013-12-10 20:57:00,1,420,.82,-73.981087,40.765087,-73.989578,40.756847,6,CSH,0.5,0.5,0,0,7
1FCD8731E0682A955190ABC34EE27B45,2013-12-09 20:02:00,2013-12-09 20:27:00,5,1500,2.39,-73.971413,40.760345,-73.997055,40.742573,16.5,CSH,0.5,0.5,0,0,17.5
26A50E380785019D7415BB97643965FC,2013-12-11 08:31:00,2013-12-11 08:37:00,1,360,.77,-74.005516,40.749191,-73.994484,40.750633,6,CSH,0,0.5,0,0,6.5
62099C3783738399C97EE0D4E35A3F0A,2013-12-10 18:50:00,2013-12-10 19:18:00,1,1680,3.56,-73.958054,40.778831,-73.975479,40.752327,18.5,CSH,1,0.5,0,0,20
67B44A9A749E0712A0828BEC6D2A18C8,2013-12-10 14:02:00,2013-12-10 14:06:00,1,240,.52,-73.985306,40.735958,-73.980919,40.741501,4.5,CRD,0,0.5,1.35,0,6.35
7AA26023969B223FB37CB83CD53BDFED,2013-12-09 18:39:00,2013-12-09 18:52:00,1,780,1.81,-73.9841,40.759499,-74.002243,40.750374,10,CRD,1,0.5,2.2,0,13.7
C7C586831A57EACC5CE0D157D7E3617D,2013-12-09 17:22:00,2013-12-09 17:31:00,6,540,1.98,-73.960999,40.806759,-73.98008,40.783878,9,CRD,1,0.5,2,0,12.5
4A5B1B4119F9209E3F50D0C688302AD0,2013-12-10 18:52:00,2013-12-10 19:03:00,4,660,1.83,-73.968437,40.754887,-73.963867,40.772179,9,CSH,1,0.5,0,0,10.5
3F46EDC3E40A4408C2A094E241A37F4D,2013-12-12 22:50:00,2013-12-12 23:07:00,1,1020,2.80,-74.004555,40.707256,-74.00737,40.735691,13.5,CSH,0.5,0.5,0,0,14.5
7EB08AB5E3E4EB8244990595D25E20AF,2013-12-09 17:13:00,2013-12-09 17:27:00,6,840,2.93,-73.949661,40.784672,-73.947075,40.784531,12,CSH,1,0.5,0,0,13.5
BEA5A07E7B365D7F65CE82F195171FAE,2013-12-09 16:12:00,2013-12-09 16:48:00,3,2160,13.22,-73.862694,40.768921,-73.783043,40.643963,38.5,CRD,1,0.5,9.88,0,49.88
0200040947E2B1D081AF8F007C161F04,2013-12-09 14:56:00,2013-12-09 15:35:00,5,2340,5.49,-74.002861,40.723167,-73.956139,40.78429,26,CSH,0,0.5,0,0,26.5
B960ACF4ED518A7B80304A186937F7DE,2013-12-10 22:22:00,2013-12-10 22:33:00,5,660,2.20,-73.96756,40.76535,-73.970627,40.788422,10,CRD,0.5,0.5,2.62,0,13.62
3CACE6A20EB462544D4F0F3DA1303EDC,2013-12-09 15:22:00,2013-12-09 15:32:00,1,600,2.10,-73.992638,40.702122,-73.999779,40.718212,10,CSH,0,0.5,0,0,10.5
9D2F46AB6BAE9C2BDCB66F74AA499451,2013-12-09 18:23:00,2013-12-09 18:36:00,5,780,2.11,-73.991539,40.73138,-74.004738,40.742107,10.5,CSH,1,0.5,0,0,12
10EA3DEEC4CBFDF56C7B972337E052DB,2013-12-09 16:06:00,2013-12-09 16:15:00,1,540,.96,-74.000229,40.737904,-73.991547,40.744411,7.5,CSH,1,0.5,0,0,9
70D0498946F93A8DBBBE15B0CD795266,2013-12-13 11:06:00,2013-12-13 11:26:00,4,1200,2.68,-74.002632,40.744728,-74.012733,40.708324,14,CRD,0,0.5,2.8,0,17.3
27F1052EA5D861EF5B9E5BF78DA771AA,2013-12-12 14:54:00,2013-12-12 15:09:00,1,900,1.10,-73.999573,40.743649,-73.990227,40.752441,10,CSH,0,0.5,0,0,10.5
62071C6153AFE116A899048159442A2C,2013-12-10 17:05:00,2013-12-10 17:15:00,1,600,1.90,-73.965195,40.769272,-73.965996,40.789642,9.5,CSH,1,0.5,0,0,11
419C8B9879124668807EEAE9DCE145C7,2013-12-09 17:51:00,2013-12-09 18:05:00,1,840,2.05,-73.976738,40.75359,-73.999924,40.738029,11,CRD,1,0.5,3,0,15.5
4D4DCCB57FB9D19D5B874B003E7DAD7D,2013-12-10 17:14:00,2013-12-10 17:22:00,1,480,1.31,-73.984947,40.763988,-73.979286,40.781639,7.5,CRD,1,0.5,1,0,10
B6B91A6B88A368EDB9E76A8A44B3176F,2013-12-12 22:41:00,2013-12-12 22:50:00,6,540,1.58,-73.954941,40.76894,-73.972168,40.765396,8,CRD,0.5,0.5,2.12,0,11.12
390DCD7D86C71B88A803D08163FA8A79,2013-12-10 16:59:00,2013-12-10 17:11:00,1,720,1.98,-73.960396,40.766396,-73.974854,40.782921,9.5,CRD,1,0.5,2.1,0,13.1
EB3283BF8AD0522B04528B067202D963,2013-12-10 21:13:00,2013-12-10 21:21:00,1,480,1.73,-73.983002,40.734871,-73.976334,40.751293,8,CSH,0.5,0.5,0,0,9
2526AE0CE12F3826E86405DD1390CAAD,2013-12-11 07:17:00,2013-12-11 07:22:00,1,300,.75,-73.976273,40.744297,-73.985344,40.741531,5.5,CRD,0,0.5,1.1,0,7.1
62DF1FF5F6F9909F1E1DA48C1FF54270,2013-12-09 19:53:00,2013-12-09 20:03:00,1,600,1.67,-73.969383,40.766048,-73.963188,40.775108,9,CSH,1,0.5,0,0,10.5
B304299AAB9F5354FAFC3AF25416A764,2013-12-10 10:04:00,2013-12-10 10:10:00,1,360,1.41,-73.93013,40.76712,-73.94017,40.75106,7,CRD,0,0.5,1.4,0,8.9
6605ADD3A93B0D5E00ADC8EE9D102D88,2013-12-09 15:26:00,2013-12-09 15:35:00,6,540,1.44,-73.973244,40.759129,-73.957199,40.766117,8,CSH,0,0.5,0,0,8.5
9AC7EEB50A195951207B1DA9157AB460,2013-12-09 22:45:00,2013-12-09 22:55:00,1,600,5.27,-73.97789,40.742031,-74.016975,40.705708,16.5,CSH,0.5,0.5,0,0,17.5
8D470DE5FF33D546CD369C1803371898,2013-12-10 05:56:00,2013-12-10 06:16:00,1,1200,10.83,-73.862732,40.769058,-73.971886,40.762115,31,CRD,0.5,0.5,0,5.33,37.33
C6B18485E735FCF9B7E32AC7B1DAD3ED,2013-12-09 20:24:00,2013-12-09 20:34:00,2,600,1.98,-73.966423,40.764702,-73.984268,40.740086,9,CRD,0.5,0.5,1.9,0,11.9
BC5AB7D6ABFFD0FABB475EB48541C79F,2013-12-10 01:28:00,2013-12-10 01:33:00,1,300,1.01,0,0,0,0,5.5,CSH,0.5,0.5,0,0,6.5
C9CBAA9A484EC089D90E44862E214AC4,2013-12-09 17:52:00,2013-12-09 18:01:00,1,540,.63,-73.980705,40.774857,-73.98893,40.777336,7,CSH,1,0.5,0,0,8.5
1774A78117EC72526E9D25B40B115A88,2013-12-11 12:33:00,2013-12-11 12:43:00,2,600,1.23,-74.011024,40.706219,-74.002831,40.719933,8,CSH,0,0.5,0,0,8.5
E0FF83B00BBE193D93702125B41CFDF5,2013-12-10 19:49:00,2013-12-10 20:10:00,5,1260,4.39,-73.989204,40.768333,-73.993652,40.724411,18,CRD,1,0.5,3,0,22.5
A99D6EFA724BB34AE80D229022A81A03,2013-12-10 20:00:00,2013-12-10 20:08:00,1,480,.14,-73.987976,40.741886,-73.977043,40.756603,7.5,CSH,0.5,0.5,0,0,8.5
73F7333AB5B05308D5019662486C77C6,2013-12-09 20:01:00,2013-12-09 20:17:00,2,960,3.62,-73.991173,40.741436,-73.955757,40.779366,14.5,CSH,0.5,0.5,0,0,15.5
EC3BBBE6E16C6E3B56E064D961A178BB,2013-12-09 19:17:00,2013-12-09 19:21:00,3,240,1.06,-73.965157,40.769138,-73.956062,40.782093,6,CSH,1,0.5,0,0,7.5
9036E35F54F79381908BA126A118B385,2013-12-11 08:31:00,2013-12-11 08:42:00,1,660,1.09,-73.974167,40.755493,-73.977493,40.764183,8.5,CSH,0,0.5,0,0,9
5F35E7546FEF80C4D4B0298D71F3BA3F,2013-12-10 05:08:00,2013-12-10 05:15:00,1,420,1.55,-73.986916,40.776539,-73.965851,40.765202,8,CSH,0.5,0.5,0,0,9
9A7337CB0182A38A684D2A8D8AF6AEB6,2013-12-10 18:25:00,2013-12-10 18:38:00,4,780,1.52,-73.992447,40.753662,-73.980057,40.770657,9.5,CSH,1,0.5,0,0,11
0D70E61DA85C2551D35C67FDB27AE291,2013-12-11 06:46:00,2013-12-11 06:55:00,1,540,2.13,-73.982224,40.731297,-73.976494,40.752811,8.5,CRD,0,0.5,1,0,10
1BB23673B2BE62A5A031BAD00C7DEE8E,2013-12-09 22:12:00,2013-12-09 22:15:00,1,180,.53,-73.975677,40.760056,-73.978989,40.75378,4,CSH,0.5,0.5,0,0,5
FE682338E7ED816ACD10272FCFBB2E25,2013-12-10 23:09:00,2013-12-10 23:14:00,2,300,.87,-73.979523,40.761993,-73.989555,40.762516,5.5,CSH,0.5,0.5,0,0,6.5
E6BD29AECA31D3FE244AB35196698D23,2013-12-10 18:49:00,2013-12-10 18:59:00,6,600,1.83,-73.978607,40.751247,-73.990143,40.7295,9,CRD,1,0.5,1,0,11.5
EB616B8EB4F3FD3A3DC578AEC0A73B8E,2013-12-09 07:31:00,2013-12-09 07:35:00,1,240,1.14,-73.980843,40.764336,-73.991722,40.74995,5.5,CSH,0,0.5,0,0,6
B02F22137A72A1369C19388D309FF58C,2013-12-09 16:04:00,2013-12-09 16:07:00,1,180,.48,-73.980743,40.782322,-73.976776,40.787785,4.5,CSH,1,0.5,0,0,6
4D537A6203535DC996A76CB5BD41847C,2013-12-10 19:51:00,2013-12-10 20:22:00,1,1860,9.64,-73.992828,40.669258,-73.986397,40.767414,31,CRD,1,0.5,10,0,42.5
43B2805A5B62A02E57151DAABBB56447,2013-12-09 15:58:00,2013-12-09 16:04:00,3,360,1.69,-73.973732,40.784428,-73.987839,40.764957,7.5,CSH,0,0.5,0,0,8
EDFF571B9882AAF054750C6315F0AD4E,2013-12-09 17:55:00,2013-12-09 18:01:00,6,360,.65,-74.010178,40.719826,-74.009514,40.724735,6,CRD,1,0.5,2.1,0,9.6
2EF20126A74EC08C5DAFBDB13A9056A2,2013-12-10 14:53:00,2013-12-10 15:08:00,1,900,1.63,-73.991249,40.732529,-73.990311,40.717094,10.5,CSH,0,0.5,0,0,11
1207624DD9BA5D9FD718987B57A7FD09,2013-10-23 21:24:25,2013-10-23 21:33:13,1,527,1.90,-73.981583,40.771938,-73.977592,40.753651,9,CRD,0.5,0.5,2,0,12
FDFD41B5BA77A1B955CD00D95FA6BA66,2013-10-27 04:22:13,2013-10-27 04:24:24,1,130,.30,-73.999596,40.72813,-73.994171,40.724979,3.5,CRD,0.5,0.5,0.22,0,4.72
DF2262F8A4DB5B1DF6B5038248E3DCCB,2013-10-25 20:59:08,2013-10-25 21:08:49,1,580,.60,-73.980736,40.747791,-73.989746,40.752079,7.5,CRD,0.5,0.5,1.25,0,9.75
6DBD2CAC39BDF995F473D30BADE68F47,2013-10-25 02:07:12,2013-10-25 02:21:33,2,860,3.40,-74.005569,40.726177,-73.995155,40.764519,14.5,CRD,0.5,0.5,0,0,15.5
D83874011C6CE4073DD028506956A4A0,2013-10-23 22:36:52,2013-10-23 22:41:38,2,285,.50,-73.996941,40.731476,-73.990295,40.726288,5,CRD,0.5,0.5,1.2,0,7.2
BE214ADD26750400C52407093C441701,2013-10-23 20:38:38,2013-10-23 20:45:03,1,385,1.30,-73.976181,40.776184,-73.965263,40.771896,7,CRD,0.5,0.5,1.05,0,9.05
1464291EBF2EDF76710EF3477E767D63,2013-10-26 13:32:50,2013-10-26 13:41:36,1,525,1.00,-74.008652,40.738792,-73.991722,40.733463,7,CRD,0,0.5,1.5,0,9
901E4965DF59FA006B74057ACE3F979F,2013-10-22 19:28:30,2013-10-22 19:35:26,1,415,1.30,-73.951714,40.769581,-73.966499,40.758011,7,CRD,1,0.5,1.7,0,10.2
2EE5BF3F049A4CC1243D46EF3B41F503,2013-10-24 00:08:20,2013-10-24 00:25:11,1,1010,4.80,0,0,0,0,17,CRD,0.5,0.5,3.6,0,21.6
993F002ADFF2CA2F2163F7042D3CD7EE,2013-10-24 08:11:21,2013-10-24 08:19:23,1,481,1.00,-73.962967,40.775124,-73.970306,40.765026,7,CRD,0,0.5,1,0,8.5
B9930E821ED5CFAA1B109AC6DA3A4770,2013-10-21 02:34:57,2013-10-21 02:38:21,1,204,1.10,-73.999619,40.738613,-74.003548,40.725388,5.5,CRD,0.5,0.5,1.3,0,7.8
0542902E3D56DFE64D5B944A9D9F54B0,2013-10-23 21:47:39,2013-10-23 22:30:13,1,2553,11.10,-73.870689,40.773743,-73.988457,40.757084,39.5,CRD,0.5,0.5,5,5.33,50.83
26612F9B7D591C6A7995EBF839EAF5A6,2013-10-22 23:26:25,2013-10-22 23:37:52,1,687,2.40,-73.941277,40.799198,-73.952667,40.821949,10.5,CRD,0.5,0.5,2.87,0,14.37
C9C27534A94CCBC49F715FE6185787AD,2013-10-23 20:23:08,2013-10-23 20:43:15,1,1206,4.20,-73.985039,40.742172,-73.986382,40.692211,17,CRD,0.5,0.5,3.6,0,21.6
FAE1370A694D0621FAE1E62FAFD64080,2013-10-24 08:22:45,2013-10-24 08:31:24,1,519,1.00,-73.990654,40.751232,-73.985748,40.760563,7.5,CRD,0,0.5,1.6,0,9.6
A6B316DD90557BBA60BDDDAD3204FBFB,2013-10-26 11:39:39,2013-10-26 11:47:27,4,467,2.30,-73.976456,40.747955,-73.994972,40.726177,8.5,CRD,0,0.5,2,0,11
BD4738379B8C2E8168F48CFFDE2F94E6,2013-10-24 20:06:03,2013-10-24 20:16:41,1,638,2.40,-73.995193,40.725212,-73.970428,40.750751,10,CRD,0.5,0.5,2.2,0,13.2
4088C627AF4F7EA8E38E367797322426,2013-10-25 18:34:25,2013-10-25 18:59:26,1,1500,3.00,-73.981949,40.762314,-74.002068,40.724602,17.5,CRD,1,0.5,0,0,19
C78594C1FDFF1C49290229C309EC6505,2013-10-24 20:02:10,2013-10-24 20:05:22,2,192,.50,-73.964249,40.763859,-73.96096,40.770878,4.5,CRD,0.5,0.5,1,0,6.5
9157CFD5FF9AD4D5660B2B5B915CF426,2013-10-24 17:06:24,2013-10-24 17:27:32,1,1268,7.50,-73.885231,40.772942,-73.977745,40.744724,24.5,CRD,1,0.5,7.83,5.33,39.16
75E21571DFC4D972010F1F888B481F48,2013-10-25 01:40:07,2013-10-25 02:01:51,1,1303,5.90,-73.991081,40.755375,-73.94696,40.711376,20.5,CRD,0.5,0.5,1,0,22.5
14694F1FB63AF88A9D98B999F35C6623,2013-10-21 23:31:32,2013-10-21 23:42:18,2,645,3.00,-73.96859,40.761673,-73.980156,40.730354,11.5,CRD,0.5,0.5,2.5,0,15
0B20663F2E8BE92D8A59554FF93915B2,2013-10-26 15:06:39,2013-10-26 15:11:00,1,261,.50,-73.957275,40.768536,-73.96209,40.773514,5,CRD,0,0.5,0.6,0,6.1
3501E4969EB4D9D4B81475090EF047CC,2013-10-24 17:57:50,2013-10-24 18:08:03,1,613,.60,-73.98909,40.691242,-73.984962,40.697392,7.5,CRD,1,0.5,1.8,0,10.8
52F95DFCA283A816513DA6E4D7177909,2013-10-24 17:41:59,2013-10-24 17:50:36,1,516,.60,-73.980057,40.765675,-73.981804,40.770451,7,CRD,1,0.5,2,0,10.5
F605E00E7F30EA8A192451B8C3558DF2,2013-10-21 16:09:34,2013-10-21 16:12:59,1,205,1.20,-73.97979,40.78149,-73.967865,40.793018,5,CRD,1,0.5,0.5,0,7
3F8006D3B159447C6A3FCEB015C791DA,2013-10-21 21:39:03,2013-10-21 21:46:31,1,448,2.40,-73.996269,40.716358,-73.975334,40.686176,10,CRD,0.5,0.5,1.6,0,12.6
20D9ECB2CA0767CF7A01564DF2844A3E,2013-10-23 14:13:29,2013-10-23 14:32:24,1,1134,8.80,-73.862747,40.768974,-73.973961,40.750137,26.5,CRD,0,0.5,6.46,5.33,38.79
